row_id,listingId,title,price,area_sqft,bhk,bathrooms,parking,location,city,latitude,longitude,floor_number,total_floors,furnishing,facing,age_years,possession_category,possession_date,is_under_construction,project_name,posted_date,propertyType,saleTag,data_source
ROW_07943,SYN_02382,,10670000.0,993.0,2.0,2,2,"Devasthanagalu, Varthur",,,,9.0,10.0,Semi Furnished,West,2.4,Ready to Move,,False,,,,,Synthetic
ROW_07944,SYN_01638,,19670000.0,1607.0,3.0,2,1,"Pattandur Agrahara, Whitefield",,,,28.0,28.0,Semi Furnished,East,10.0,Ready to Move,,False,,,,,Synthetic
ROW_07945,REAL_20599299,2 BHK Flat,13500000.0,1180.0,2.0,2,1,"Kannuru, Bengaluru",Bengaluru,13.088204,77.65567,5.0,14.0,Semi Furnished,South,6.0,Ready to Move,,False,Goyal Orchid Greens,2026-08-13,resale,Resale,Real
ROW_07946,REAL_21100826,2 BHK Flat,9000000.0,938.0,2.0,2,1,"Gummanahalli, Bengaluru",Bengaluru,13.144026,77.684334,19.0,21.0,Unfurnished,Unknown,2.0,Ready to Move,,False,Brigade El Dorado,2026-09-11,resale,Resale,Real
ROW_07947,SYN_01358,,21810000.0,3274.0,4.0,4,1,"Nagondanahalli, Bengaluru",,,,24.0,32.0,Fully Furnished,East,9.5,Upcoming,2028-01-23,True,,,,,Synthetic
ROW_07948,REAL_20906324,1 BHK Flat,6600000.0,636.0,1.0,1,1,"Gummanahalli, Bengaluru",Bengaluru,13.1425810524825,77.6828512525646,7.0,22.0,Unfurnished,West,2.0,Ready to Move,,False,Prestige Finsbury Park,2026-08-12,resale,Resale,Real
ROW_07949,SYN_01210,,25660000.0,1406.0,3.0,3,1,"Chansandra, Bengaluru",,,,11.0,21.0,Unfurnished,North,15.5,Ready to Move,,True,,,,,Synthetic
ROW_07950,REAL_19847249,3 BHK Flat,17900000.0,1540.0,3.0,2,1,"Devasthanagalu, Varthur",Bengaluru,12.934061,77.74157,2.0,26.0,Semi Furnished,West,5.0,Ready to Move,,False,Myhna Maple,2026-08-25,resale,Resale,Real
ROW_07951,SYN_00544,,27100000.0,1889.0,3.0,3,2,"Hanumanthappa Layout, Kyalasanahalli",,,,14.0,16.0,Semi Furnished,East,0.1,Upcoming,2026-10-14,True,,,,,Synthetic
ROW_07952,SYN_01009,,24660000.0,1835.0,3.0,3,1,"JP Nagar, Bengaluru",,,,24.0,26.0,Unfurnished,East,9.0,Ready to Move,,False,,,,,Synthetic
ROW_07953,SYN_02640,,8170000.0,805.0,2.0,2,1,"Nehru Nagar, Bengaluru",,,,4.0,4.0,Semi Furnished,East,5.0,Upcoming,2026-06-20,True,,,,,Synthetic
ROW_07954,SYN_01795,,22370000.0,1474.0,3.0,3,1,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",,,,5.0,9.0,Semi Furnished,East,13.5,Ready to Move,,False,,,,,Synthetic
ROW_07955,SYN_03871,,17060000.0,1274.0,2.0,2,1,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",,,,3.0,5.0,Semi Furnished,North,9.5,Ready to Move,,False,,,,,Synthetic
ROW_07956,SYN_02760,,59040000.0,3363.0,4.0,4,2,"Jakkasandra Extension, Koramangala",,,,8.0,18.0,Semi Furnished,East,5.0,Ready to Move,,False,,,,,Synthetic
ROW_07957,REAL_17874496,2 BHK Flat,12000000.0,872.0,2.0,2,2,"Manayata Tech Park, Thanisandra",Bengaluru,13.051197,77.622772,18.0,23.0,Semi Furnished,East,1.0,Ready to Move,,False,Sobha Dream Gardens,2026-07-25,resale,Resale,Real
ROW_07958,REAL_21136070,3 BHK Flat,30000000.0,1851.0,3.0,3,1,"Hosapalya, Kudlu Gate",Bengaluru,12.889577,77.640076,3.0,22.0,Semi Furnished,West,7.0,Ready to Move,,False,Sattva Cadenza,2026-09-17,resale,Resale,Real
ROW_07959,SYN_01550,,41530000.0,1798.0,3.0,3,1,"Shikaripalya, Electronic City",,,,4.0,4.0,Unfurnished,Unknown,1.2,Ready to Move,,True,,,,,Synthetic
ROW_07960,SYN_02900,,37170000.0,3781.0,4.0,4,2,"Prakruthi Nagar, Kogilu",,,,23.0,29.0,Semi Furnished,East,6.0,Ready to Move,,False,,,,,Synthetic
ROW_07961,SYN_02979,,11450000.0,942.0,2.0,2,2,"Phase I, Electronic City",,,,26.0,30.0,Unfurnished,East,6.7,Ready to Move,,False,,,,,Synthetic
ROW_07962,REAL_20108349,2 BHK Flat,16000000.0,1170.0,2.0,2,1,"Buena Vista, Bommenahalli",Bengaluru,13.064485,77.739922,12.0,35.0,Unfurnished,Unknown,1.0,Ready to Move,,False,Brigade Buena Vista Block A B C D,2026-08-30,resale,Resale,Real
ROW_07963,SYN_00304,,9640000.0,1569.0,3.0,3,1,"Gunjur, Bengaluru",,,,3.0,4.0,Semi Furnished,East,0.7,Ready to Move,,False,,,,,Synthetic
ROW_07964,REAL_19786681,3 BHK Flat,8500000.0,1224.0,3.0,3,1,"Hennagara, Bommasandra",Bengaluru,12.782176,77.670441,12.0,12.0,Semi Furnished,West,8.0,Ready to Move,,False,DLF Woodland Heights,2026-09-21,resale,Resale,Real
ROW_07965,REAL_19608432,2 BHK Flat,20000000.0,1250.0,2.0,2,1,"Agrahara Dasarahalli, Rajajinagar",Bengaluru,12.980581,77.538605,18.0,31.0,Unfurnished,West,,Ready to Move,,False,Birla Tisya,2026-07-24,resale,Resale,Real
ROW_07966,SYN_04073,,22570000.0,1905.0,3.0,2,1,"Adityanagar, Vidyaranyapura",,,,2.0,8.0,Unfurnished,East,5.6,Ready to Move,,True,,,,,Synthetic
ROW_07967,SYN_01142,,9100000.0,1010.0,2.0,2,0,"BEML Cooperative Society Layout, Bidaraguppe",,,,3.0,23.0,Semi Furnished,North,4.4,Ready to Move,,True,,,,,Synthetic
ROW_07968,REAL_19856635,3 BHK Flat,31000000.0,1700.0,3.0,3,1,"Lords Steps Layout, Panathur",Bengaluru,12.932613,77.712646,2.0,18.0,Unfurnished,East,1.0,Ready to Move,,False,Sobha Neopolis,2026-08-25,resale,Resale,Real
ROW_07969,SYN_01600,,26240000.0,1199.0,2.0,2,1,"Nagashetty Halli, RMV Extension Stage 2",,,,5.0,12.0,Semi Furnished,North,10.2,Ready to Move,,False,,,,,Synthetic
ROW_07970,REAL_21146278,2 BHK Flat,6600000.0,1049.0,2.0,2,1,"Sarjapur, Bengaluru",Bengaluru,12.866593,77.800453,2.0,7.0,Semi Furnished,East,3.0,Ready to Move,,False,RRL Nature Woods,2026-09-19,resale,Resale,Real
ROW_07971,REAL_21135576,1 BHK Flat,7500000.0,746.0,1.0,1,1,"Gummanahalli, Bengaluru",Bengaluru,13.142496,77.684395,19.0,21.0,Semi Furnished,Unknown,2.0,Ready to Move,,False,Prestige Finsbury Park Hyde,2026-09-17,resale,Resale,Real
ROW_07972,SYN_03655,,10190000.0,814.0,2.0,2,1,"Aishwarya Crystal Layout, Begur",,,,12.0,19.0,Semi Furnished,Unknown,2.2,Ready to Move,,False,,,,,Synthetic
ROW_07973,SYN_01300,,8440000.0,853.0,2.0,2,1,"Sudhama Nagar, Jeevan Bima Nagar",,,,2.0,7.0,Unfurnished,West,2.2,Ready to Move,,False,,,,,Synthetic
ROW_07974,SYN_01664,,11920000.0,1223.0,2.0,2,1,"Parkway Homes, Rayasandra",,,,20.0,23.0,Semi Furnished,West,0.5,Ready to Move,,False,,,,,Synthetic
ROW_07975,SYN_01628,,12290000.0,1322.0,2.0,2,1,"Gummanahalli, Bengaluru",,,,4.0,4.0,Unfurnished,Unknown,12.2,Ready to Move,,False,,,,,Synthetic
ROW_07976,REAL_20952275,1 RK Flat,8900000.0,704.0,1.0,1,1,"Carmelaram, Bengaluru",Bengaluru,12.90294043,77.7020925,4.0,4.0,Fully Furnished,West,3.0,Ready to Move,,False,Brigade Parkside East by Brigade Enterprises Ltd,2026-08-19,resale,Resale,Real
ROW_07977,REAL_19770078,3 BHK Flat,19000000.0,1674.0,3.0,3,1,"Devasthanagalu, Varthur",Bengaluru,12.932368,77.741669,5.0,23.0,Semi Furnished,Unknown,5.0,Ready to Move,,False,Candeur Landmark,2026-06-15,resale,Resale,Real
ROW_07978,SYN_00695,,18540000.0,1707.0,3.0,3,2,"Raghuvanahalli, Bangalore City Municipal Corporation Layout",,,,15.0,29.0,Fully Furnished,North-East,1.0,Upcoming,2026-07-02,True,,,,,Synthetic
ROW_07979,SYN_02872,,15320000.0,1128.0,2.0,2,1,"Yadavanahalli, Bengaluru",,,,2.0,7.0,Semi Furnished,East,8.0,Ready to Move,,False,,,,,Synthetic
ROW_07980,SYN_02797,,15010000.0,1242.0,2.0,2,1,"Phase 2, Electronic City Phase 2",,,,16.0,23.0,Semi Furnished,West,8.8,Ready to Move,,False,,,,,Synthetic
ROW_07981,REAL_20854923,1 BHK Flat,10200000.0,600.0,1.0,1,1,"Anchepalya, Bengaluru",Bengaluru,13.05326,77.487991,7.0,26.0,Semi Furnished,East,3.0,Ready to Move,,False,Prestige Jindal City,2026-08-05,resale,Resale,Real
ROW_07982,SYN_02232,,5830000.0,979.0,2.0,2,2,"Bommasandra Industrial Area, Bommasandra",,,,6.0,8.0,Unfurnished,East,2.0,Ready to Move,,False,,,,,Synthetic
ROW_07983,SYN_02859,,9810000.0,933.0,2.0,2,2,"Chikkagubbi Village, Bengaluru",,,,16.0,29.0,Unfurnished,East,3.3,Ready to Move,,False,,,,,Synthetic
ROW_07984,REAL_20769013,2 BHK Flat,7800000.0,1150.0,2.0,2,1,"5th Phase, JP Nagar",Bengaluru,12.904019,77.590599,4.0,4.0,Semi Furnished,West,11.0,Ready to Move,,False,Sumukha Opal,2026-07-24,resale,Resale,Real
ROW_07985,REAL_20046108,3 BHK Flat,25000000.0,1478.0,3.0,2,2,"Ramanjaneyanagar, Chikkalasandra",Bengaluru,12.913675,77.545877,18.0,26.0,Unfurnished,East,1.0,Ready to Move,,False,,2026-08-24,resale,Resale,Real
ROW_07986,REAL_20396235,2 BHK Flat,7800000.0,1025.0,2.0,2,2,"Gangaparameshwari Nagar, Bommanahalli",Bengaluru,12.895803856570888,77.61192893075093,1.0,4.0,Semi Furnished,West,15.0,Ready to Move,,False,,2026-08-26,resale,Resale,Real
ROW_07987,SYN_04080,,13670000.0,1287.0,3.0,3,1,"Inasappa Layout, Kammanahalli",,,,1.0,4.0,Semi Furnished,North,0.8,Ready to Move,,True,,,,,Synthetic
ROW_07988,SYN_04942,,6470000.0,641.0,1.0,1,1,"Bengaluru Hardware Park, Bengaluru",,,,10.0,11.0,Fully Furnished,Unknown,3.0,Ready to Move,,False,,,,,Synthetic
ROW_07989,REAL_19927570,3 BHK Flat,74000000.0,3700.0,3.0,3,1,"Vasanth Nagar, Bengaluru",Bengaluru,12.987605,77.595445,1.0,7.0,Semi Furnished,East,5.0,Ready to Move,,False,,2026-05-26,resale,Resale,Real
ROW_07990,REAL_20877810,3 BHK Flat,26500000.0,2292.0,3.0,3,3,"Silver Springs Layout, Munnekollal",Bengaluru,12.952822,77.711838,4.0,4.0,Semi Furnished,West,12.0,Ready to Move,,False,Goel Ganga Chelston,2026-08-08,resale,Resale,Real
ROW_07991,REAL_21010983,2 BHK Flat,12000000.0,986.0,2.0,2,1,"Thirumalashettyhally, Bengaluru",Bengaluru,12.9929745831347,77.806388122743,14.0,24.0,Unfurnished,East,,Ready to Move,,False,Provident Botanico by Provident Housing Limited,2026-08-29,resale,Resale,Real
ROW_07992,REAL_21029675,3 BHK Flat,12500000.0,1500.0,3.0,3,1,"Ecolife Elements Of Nature, Balagere",Bengaluru,12.938448,77.731186,2.0,10.0,Semi Furnished,West,7.0,Ready to Move,,False,Ecolife Elements Of Nature Akash Block B And C,2026-09-01,resale,Resale,Real
ROW_07993,REAL_20421779,4 BHK Flat,39500000.0,2710.0,4.0,4,1,"Devasthanagalu, Varthur",Bengaluru,12.934273,77.739616,10.0,32.0,Unfurnished,West,,Ready to Move,,False,Prestige Lavender Fields,2026-08-08,resale,Resale,Real
ROW_07994,SYN_01930,,11870000.0,1127.0,2.0,2,1,"Belathur, K R Puram",,,,5.0,7.0,Semi Furnished,West,3.6,Ready to Move,,False,,,,,Synthetic
ROW_07995,SYN_00673,,11560000.0,802.0,2.0,2,1,"Kothnur, JP Nagar",,,,0.0,4.0,Semi Furnished,Unknown,6.3,Ready to Move,,False,,,,,Synthetic
ROW_07996,REAL_20992292,3 BHK Flat,19000000.0,1599.0,3.0,3,1,"V. Kallahalli, Bengaluru",Bengaluru,12.8790660608547,77.776395471682,23.0,27.0,Unfurnished,North,,Ready to Move,,False,,2026-08-26,resale,Resale,Real
ROW_07997,SYN_00893,,13570000.0,1120.0,2.0,2,1,"Hosapalya, Muneshwara Nagar",,,,10.0,18.0,Semi Furnished,East,3.1,Ready to Move,,False,,,,,Synthetic
ROW_07998,SYN_02429,,8760000.0,960.0,2.0,2,1,"Kacharakanahalli,Bisnahalli, Bengaluru",,,,8.0,14.0,Semi Furnished,East,14.2,Ready to Move,,False,,,,,Synthetic
ROW_07999,REAL_21105225,3 BHK Flat,23600000.0,1350.0,3.0,3,1,"Bellandur Village, Bellandur",Bengaluru,12.930436,77.678391,11.0,13.0,Semi Furnished,North,10.0,Ready to Move,,False,Assetz East Point,2026-09-12,resale,Resale,Real
ROW_08000,SYN_01909,,10370000.0,1075.0,2.0,2,1,"Bengaluru Hardware Park, Bengaluru",,,,1.0,4.0,Unfurnished,South,8.0,Ready to Move,,False,,,,,Synthetic
ROW_08001,REAL_20837122,3 BHK Flat,8400000.0,1028.0,3.0,3,1,"Gummanahalli, Bengaluru",Bengaluru,13.144026,77.684334,15.0,21.0,Unfurnished,East,1.0,Ready to Move,,False,Brigade Gallium At Brigade El Dorado,2026-08-03,resale,Resale,Real
ROW_08002,SYN_02249,,47350000.0,2049.0,3.0,3,1,"Shabhari Nagar, Sahakara Nagar",,,,5.0,5.0,Semi Furnished,North,3.3,Ready to Move,,False,,,,,Synthetic
ROW_08003,SYN_01408,,25850000.0,1779.0,3.0,3,2,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",,,,1.0,14.0,Unfurnished,West,10.0,Ready to Move,,False,,,,,Synthetic
ROW_08004,REAL_20734427,3 BHK Flat,23000000.0,2024.0,3.0,3,2,"Sannatammanahalli, Battarahalli",Bengaluru,13.022921,77.711562,13.0,38.0,Semi Furnished,North,7.0,Ready to Move,,False,Pashmina Waterfront,2026-07-20,resale,Resale,Real
ROW_08005,REAL_20709699,3 BHK Flat,27500000.0,1600.0,3.0,2,1,"Kodigehalli, K R Puram",Bengaluru,13.001337,77.724037,2.0,22.0,Unfurnished,North,2.0,Ready to Move,,False,Sumadhura Folium,2026-09-15,resale,Resale,Real
ROW_08006,REAL_20919727,2 BHK Flat,7000000.0,850.0,2.0,2,1,"Janatha Colony, Doddakannelli",Bengaluru,12.914731,77.702003,1.0,4.0,Semi Furnished,East,3.0,Ready to Move,,False,Rsun Clover Apartments Homes,2026-08-14,resale,Resale,Real
ROW_08007,REAL_20806546,4.5 BHK Flat,36500000.0,2244.0,4.5,3,1,"Devasthanagalu, Varthur",Bengaluru,12.934273,77.739616,30.0,31.0,Unfurnished,East,,Upcoming,2027-05-01,True,Prestige Lavender Fields,2026-07-29,resale,Resale,Real
ROW_08008,SYN_00450,,20320000.0,2382.0,3.0,3,2,"Subramanyapura, Bengaluru",,,,6.0,14.0,Semi Furnished,East,1.0,Upcoming,2027-04-11,True,,,,,Synthetic
ROW_08009,REAL_19627942,4 BHK Flat,90000000.0,4000.0,4.0,4,4,"Hebbal Kempapura, Bengaluru",Bengaluru,13.050116,77.593338,15.0,21.0,Semi Furnished,East,2.0,Ready to Move,,False,Embassy Lake Terraces,2026-08-28,resale,Resale,Real
ROW_08010,SYN_00220,,20350000.0,1471.0,2.0,2,1,"EPIP Zone, Brookefield",,,,13.0,19.0,Unfurnished,North,7.6,Ready to Move,,False,,,,,Synthetic
ROW_08011,REAL_21076871,2 BHK Flat,8000000.0,1100.0,2.0,2,1,"Ayyappa Nagar, K R Puram",Bengaluru,13.000814,77.715915,2.0,5.0,Fully Furnished,East,2.0,Ready to Move,,False,,2026-09-08,resale,Resale,Real
ROW_08012,REAL_21032449,2 BHK Flat,8600000.0,1206.0,2.0,2,1,"Horamavu, Bengaluru",Bengaluru,13.031759652756,77.6602081598334,2.0,5.0,Semi Furnished,East,9.0,Ready to Move,,False,Sycon Horamavu by Sycon Constructions,2026-09-02,resale,Resale,Real
ROW_08013,SYN_00080,,15220000.0,1040.0,2.0,2,1,"Eastwood Township, Harlur",,,,1.0,5.0,Semi Furnished,North,6.0,Ready to Move,,False,,,,,Synthetic
ROW_08014,REAL_20219975,2 BHK Flat,8700000.0,887.0,2.0,2,1,"Chaithanya Samarth, Bommenahalli",Bengaluru,13.07164,77.73542,2.0,14.0,Unfurnished,North,1.0,Ready to Move,,False,Shriram WYT Field,2026-05-13,resale,Resale,Real
ROW_08015,SYN_00584,,7550000.0,847.0,2.0,2,2,"Gummanahalli, Bengaluru",,,,19.0,29.0,Unfurnished,East,7.0,Ready to Move,,False,,,,,Synthetic
ROW_08016,SYN_00177,,9090000.0,857.0,1.5,1,1,"Gummanahalli, Bengaluru",,,,10.0,21.0,Unfurnished,Unknown,1.3,Ready to Move,,False,,,,,Synthetic
ROW_08017,REAL_20212324,4 BHK Flat,28500000.0,2008.0,4.0,4,1,"Aditya Layout, RR Nagar",Bengaluru,12.933477,77.530716,19.0,28.0,Unfurnished,West,1.0,Ready to Move,,False,Sobha Royal Crest,2026-09-10,resale,Resale,Real
ROW_08018,SYN_00374,,9360000.0,1052.0,2.0,2,1,"Ali Estate, Yelahanka",,,,4.0,5.0,Semi Furnished,Unknown,2.0,Ready to Move,,False,,,,,Synthetic
ROW_08019,REAL_20886181,2 BHK Flat,11000000.0,1239.0,2.0,2,1,"Alpine Viva, K R Puram",Bengaluru,13.014426,77.760391,3.0,16.0,Semi Furnished,Unknown,9.0,Ready to Move,,False,Alpine Viva,2026-08-10,resale,Resale,Real
ROW_08020,SYN_03854,,29950000.0,1732.0,3.0,3,1,"Chansandra, Bengaluru",,,,4.0,4.0,Semi Furnished,North,10.0,Ready to Move,,False,,,,,Synthetic
ROW_08021,SYN_01527,,12110000.0,1105.0,2.0,2,1,"Chaithanya Samarth, Bommenahalli",,,,17.0,18.0,Semi Furnished,Unknown,1.6,Ready to Move,,False,,,,,Synthetic
ROW_08022,SYN_04823,,26650000.0,1634.0,3.0,3,1,"Hosapalya, Kudlu Gate",,,,0.0,5.0,Unfurnished,Unknown,7.5,Ready to Move,,False,,,,,Synthetic
ROW_08023,SYN_01490,,16960000.0,1347.0,2.0,2,1,"Gummanahalli, Bengaluru",,,,26.0,28.0,Semi Furnished,West,1.8,Ready to Move,,False,,,,,Synthetic
ROW_08024,SYN_01923,,17840000.0,1385.0,2.0,2,1,"Sarjapur, Bengaluru",,,,15.0,27.0,Fully Furnished,East,2.2,Ready to Move,,False,,,,,Synthetic
ROW_08025,REAL_20618735,4 BHK Flat,35600000.0,1200.0,4.0,4,1,"NN Farm Layout, Sanjaynagar",Bengaluru,13.034216,77.580826,1.0,2.0,Semi Furnished,North,16.0,Ready to Move,,False,,2026-09-18,resale,Resale,Real
ROW_08026,SYN_02636,,13400000.0,1771.0,3.0,2,1,"Bommasandra Industrial Area, Bommasandra",,,,29.0,34.0,Semi Furnished,North,5.8,Ready to Move,,False,,,,,Synthetic
ROW_08027,SYN_00638,,21860000.0,1579.0,3.0,3,1,"Sunny Brooks, Kaikondrahalli",,,,7.0,14.0,Unfurnished,East,1.3,Ready to Move,,False,,,,,Synthetic
ROW_08028,SYN_02156,,18650000.0,1451.0,3.0,2,1,"Lakedew Residency- Phase 2, Harlur",,,,4.0,4.0,Semi Furnished,East,5.5,Ready to Move,,False,,,,,Synthetic
ROW_08029,SYN_03426,,16280000.0,1243.0,2.0,2,1,"Dodsworth Layout, Whitefield",,,,6.0,13.0,Unfurnished,East,1.0,Ready to Move,,False,,,,,Synthetic
ROW_08030,SYN_01612,,12400000.0,1226.0,2.0,2,1,"Bengaluru Hardware Park, Bengaluru",,,,12.0,27.0,Semi Furnished,West,7.0,Upcoming,2026-08-15,True,,,,,Synthetic
ROW_08031,REAL_20877391,3 BHK Flat,24000000.0,1825.0,3.0,3,1,"Begur, Bengaluru",Bengaluru,12.86975134,77.63402601,14.0,25.0,Unfurnished,East,,Ready to Move,,False,CANVAS & COVE by Assetz Property Group,2026-08-08,resale,Resale,Real
ROW_08032,SYN_03732,,16910000.0,1758.0,3.0,3,1,"2nd Stage, Uttarahalli Hobli",,,,8.0,14.0,Unfurnished,East,3.8,Ready to Move,,False,,,,,Synthetic
ROW_08033,REAL_20733743,2 BHK Flat,12500000.0,1141.0,2.0,2,1,"Prakruthi Nagar, Kogilu",Bengaluru,13.098878,77.610336,2.0,4.0,Fully Furnished,East,5.0,Ready to Move,,False,Casagrand Lorenza,2026-09-13,resale,Resale,Real
ROW_08034,REAL_21102707,3.5 BHK Flat,16900000.0,1950.0,3.5,3,1,"Seegehalli, K R Puram",Bengaluru,13.0168979152543,77.7183019086097,2.0,5.0,Unfurnished,West,,Ready to Move,,False,The Metropolitan Seegehalli MCHS Layout by The Metropolitan,2026-09-12,resale,Resale,Real
ROW_08035,REAL_20531206,3.5 BHK Flat,18700000.0,1900.0,3.5,3,2,"Sonam Layout, Visthar",Bengaluru,13.067291,77.660599,14.0,19.0,Unfurnished,East,,Upcoming,2026-08-27,True,Disha Symphony Heights,2026-08-27,resale,Resale,Real
ROW_08036,REAL_20273191,2 BHK Flat,8000000.0,779.0,2.0,2,1,"Chaithanya Samarth, Bommenahalli",Bengaluru,13.07164,77.73542,9.0,14.0,Unfurnished,East,1.0,Ready to Move,,False,Shriram WYT Field,2026-07-23,resale,Resale,Real
ROW_08037,SYN_03641,,14880000.0,1092.0,2.0,2,2,"Bidare Agraha, Bengaluru",,,,0.0,9.0,Unfurnished,North,15.0,Ready to Move,,False,,,,,Synthetic
ROW_08038,REAL_20209318,3 BHK Flat,15500000.0,1709.0,3.0,3,3,"Kodigehalli, K R Puram",Bengaluru,13.007033,77.726458,12.0,12.0,Semi Furnished,West,4.0,Ready to Move,,False,,2026-09-15,resale,Resale,Real
ROW_08039,REAL_20247914,4 BHK Flat,40000000.0,2400.0,4.0,4,2,"Reliaable Lifestyle Layout, Harlur",Bengaluru,12.894161,77.667931,8.0,19.0,Unfurnished,Unknown,6.0,Ready to Move,,False,SNN Raj Etternia,2026-08-26,resale,Resale,Real
ROW_08040,SYN_00949,,22500000.0,1502.0,3.0,2,1,"Nallurhalli, Whitefield",,,,0.0,23.0,Unfurnished,North,5.0,Ready to Move,,False,,,,,Synthetic
ROW_08041,REAL_21105028,1 RK Flat,4800000.0,435.0,1.0,1,0,"Bengaluru Hardware Park, Bengaluru",Bengaluru,13.14783,77.67757,14.0,29.0,Unfurnished,North,,Ready to Move,,False,Godrej Ananda by Godrej Properties Ltd. ,2026-09-12,resale,Resale,Real
ROW_08042,SYN_00779,,16280000.0,1552.0,3.0,3,1,"Devasthanagalu, Varthur",,,,15.0,15.0,Semi Furnished,Unknown,3.6,Ready to Move,,False,,,,,Synthetic
ROW_08043,REAL_20905315,4.5 BHK Flat,120000000.0,5995.0,4.5,4,1,"Basavanna Nagar, Whitefield",Bengaluru,12.984193,77.721359,4.0,19.0,Fully Furnished,East,4.0,Ready to Move,,False,Total Environment Windmills of Your Mind,2026-08-12,resale,Resale,Real
ROW_08044,REAL_20837677,2 BHK Flat,9850000.0,935.0,2.0,2,1,"Kodigehalli, Whitefield",Bengaluru,12.99612,77.720329,9.0,9.0,Semi Furnished,North,8.0,Ready to Move,,False,Alpine Fiesta,2026-08-03,resale,Resale,Real
ROW_08045,REAL_17077813,3 BHK Flat,11600000.0,1650.0,3.0,3,1,"Palm Peak Layout, NRI Layout",Bengaluru,13.026601,77.678211,1.0,5.0,Unfurnished,North,,Upcoming,2025-12-30,True,,2026-07-31,resale,Resale,Real
ROW_08046,REAL_20923464,3 BHK Flat,8000000.0,1405.0,3.0,2,1,"Mohammed Sab Palya, Vidyaranyapura",Bengaluru,13.083123,77.5534,3.0,5.0,Semi Furnished,North,6.0,Ready to Move,,False,,2026-08-15,resale,Resale,Real
ROW_08047,REAL_20941221,3 BHK Flat,19500000.0,1550.0,3.0,3,1,"Devasthanagalu, Varthur",Bengaluru,12.934061,77.74157,22.0,22.0,Semi Furnished,East,4.0,Ready to Move,,False,Myhna Maple,2026-08-18,resale,Resale,Real
ROW_08048,REAL_19065170,2 BHK Flat,12400000.0,980.0,2.0,2,1,"Belathur, K R Puram",Bengaluru,13.011709,77.745934,23.0,27.0,Unfurnished,East,,Ready to Move,,False,Godrej Splendour,2026-08-06,resale,Resale,Real
ROW_08049,SYN_03901,,19730000.0,1143.0,2.5,2,1,"Devasthanagalu, Varthur",,,,4.0,5.0,Semi Furnished,North,5.8,Ready to Move,,False,,,,,Synthetic
ROW_08050,SYN_02969,,15660000.0,1112.0,2.0,2,1,"Kanakapura, Bengaluru",,,,12.0,19.0,Semi Furnished,East,2.4,Ready to Move,,False,,,,,Synthetic
ROW_08051,SYN_03487,,16370000.0,884.0,2.0,2,1,"Sarjapur, Bengaluru",,,,16.0,27.0,Semi Furnished,East,0.9,Ready to Move,,False,,,,,Synthetic
ROW_08052,SYN_01077,,15480000.0,1377.0,2.5,2,1,"Bommasandra Industrial Area, Bommasandra",,,,1.0,4.0,Semi Furnished,West,8.0,Ready to Move,,False,,,,,Synthetic
ROW_08053,SYN_02342,,10640000.0,970.0,2.0,2,1,"THE DEFENCE ENCLAVE, Kothanur",,,,0.0,14.0,Unfurnished,East,2.6,Ready to Move,,False,,,,,Synthetic
ROW_08054,SYN_03227,,9970000.0,1858.0,3.0,3,1,"Sarjapur, Bengaluru",,,,7.0,8.0,Semi Furnished,Unknown,10.0,Ready to Move,,False,,,,,Synthetic
ROW_08055,SYN_02248,,8300000.0,564.0,1.0,1,1,"Carmelaram, Bengaluru",,,,2.0,6.0,Unfurnished,Unknown,0.7,Ready to Move,,False,,,,,Synthetic
ROW_08056,SYN_04712,,23930000.0,1228.0,2.0,2,1,"Manayata Tech Park, Thanisandra",,,,15.0,26.0,Semi Furnished,East,10.4,Ready to Move,,False,,,,,Synthetic
ROW_08057,SYN_03292,,11550000.0,1141.0,2.0,2,1,"Varthur, Bengaluru",,,,14.0,18.0,Semi Furnished,East,8.1,Ready to Move,,False,,,,,Synthetic
ROW_08058,SYN_02139,,17050000.0,1196.0,2.0,2,1,"Carmelaram, Bengaluru",,,,5.0,5.0,Semi Furnished,East,6.0,Ready to Move,,False,,,,,Synthetic
ROW_08059,REAL_21141686,2 BHK Flat,12500000.0,1119.0,2.0,2,1,"Hosahalli, Bengaluru",Bengaluru,13.146567,77.638603,10.0,15.0,Semi Furnished,Unknown,1.0,Ready to Move,,False,Godrej Aqua,2026-09-18,resale,Resale,Real
ROW_08060,SYN_02561,,7450000.0,1225.0,2.0,2,1,"Kaverappa Layout, Kadubeesanahalli",,,,5.0,13.0,Semi Furnished,West,4.7,Ready to Move,,False,,,,,Synthetic
ROW_08061,REAL_21147650,2 BHK Flat,14500000.0,1260.0,2.0,2,1,"Narayanapura, Bengaluru",Bengaluru,13.073523,77.651138,3.0,20.0,Semi Furnished,North,4.0,Ready to Move,,False,Mantri Webcity,2026-09-19,resale,Resale,Real
ROW_08062,SYN_02286,,23600000.0,1435.0,3.0,3,1,"Lords Steps Layout, Panathur",,,,0.0,9.0,Unfurnished,Unknown,1.7,Ready to Move,,False,,,,,Synthetic
ROW_08063,SYN_00774,,15110000.0,1053.0,2.0,2,1,"Vijay Nagar, Whitefield",,,,0.0,3.0,Semi Furnished,West,8.3,Ready to Move,,False,,,,,Synthetic
