price,area_sqft,bhk,bathrooms,parking,location,floor_number,total_floors,furnishing,facing,age_years,possession_category,possession_date,is_under_construction
18000000.0,1575.0,3.0,3,1,"Doddathoguru, Electronic City",3.0,21.0,Semi Furnished,East,4.0,Ready to Move,,False
17000000.0,1500.0,3.0,3,1,"Aishwarya Crystal Layout, Begur",9.0,18.0,Unfurnished,Unknown,1.0,Ready to Move,,False
20000000.0,1569.0,3.0,3,1,"Sri Balaji Krupa Layout, Thanisandra",13.0,15.0,Semi Furnished,West,8.0,Ready to Move,,False
8050000.0,957.0,2.0,2,1,"Dommasandra, Bengaluru",10.0,13.0,Semi Furnished,East,3.0,Ready to Move,,False
16000000.0,1260.0,3.0,2,1,"Srinivasa Nagar, Banashankari",4.0,13.0,Semi Furnished,South,9.0,Ready to Move,,False
10500000.0,1297.0,3.0,2,1,"Gunjur, Bengaluru",3.0,5.0,Semi Furnished,West,13.0,Ready to Move,,False
16000000.0,1050.0,2.0,2,1,"Vastu Bhoomi, K R Puram",10.0,16.0,Unfurnished,East,,Upcoming,2026-09-05,True
6600000.0,1083.0,3.0,3,1,"Kambipura, Bengaluru",2.0,12.0,Unfurnished,Unknown,,Ready to Move,,False
13500000.0,1000.0,2.0,2,1,"Balagere, Bengaluru",13.0,14.0,Unfurnished,North,5.0,Ready to Move,,False
9500000.0,1795.0,3.0,2,1,"Phase I, Electronic City",3.0,6.0,Semi Furnished,North,9.0,Ready to Move,,False
15500000.0,1450.0,3.0,2,1,"Hosahalli, Bengaluru",11.0,15.0,Semi Furnished,West,2.0,Ready to Move,,False
11900000.0,1225.0,2.0,2,1,"Ali Estate, Yelahanka",1.0,14.0,Semi Furnished,East,10.0,Ready to Move,,False
8000000.0,1225.0,2.0,2,1,"Rajanukunte, Bengaluru",2.0,4.0,Unfurnished,East,1.0,Ready to Move,,False
13500000.0,1021.0,3.0,3,2,"Gummanahalli, Bengaluru",18.0,20.0,Unfurnished,North,2.0,Ready to Move,,False
8000000.0,1225.0,2.0,2,1,"Rajanukunte, Bengaluru",3.0,4.0,Unfurnished,West,1.0,Ready to Move,,False
29000000.0,2181.0,3.0,3,2,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",26.0,31.0,Unfurnished,Unknown,1.0,Ready to Move,,False
20000000.0,1365.0,3.0,2,2,"Ardendale, Kannamangala - Whitefield Hoskote Road",6.0,27.0,Unfurnished,East,1.0,Ready to Move,,False
26000000.0,1650.0,3.0,3,1,"Bellandur, Bengaluru",3.0,5.0,Semi Furnished,Unknown,9.0,Ready to Move,,False
24600000.0,1861.0,3.0,3,1,"Swamy Shivanandapuram, Shivaji Nagar",1.0,5.0,Unfurnished,North,7.0,Ready to Move,,False
35000000.0,2500.0,4.5,5,2,"Jakkur, Bengaluru",34.0,36.0,Unfurnished,North,,Ready to Move,,False
8800000.0,1214.0,2.0,2,1,"Varthur, Bengaluru",3.0,4.0,Semi Furnished,East,6.0,Ready to Move,,False
14500000.0,1835.0,3.0,3,1,"Green Glen Layout, Bellandur",3.0,3.0,Semi Furnished,West,14.0,Ready to Move,,False
22500000.0,1500.0,3.0,3,1,"Varthur, Bengaluru",5.0,18.0,Semi Furnished,East,5.0,Ready to Move,,False
22000000.0,1760.0,3.0,3,1,"Markandhaiha Nagar, Agrahara Layout",1.0,12.0,Semi Furnished,Unknown,8.0,Ready to Move,,False
12500000.0,1060.0,2.0,2,1,"Manayata Tech Park, Thanisandra",10.0,23.0,Unfurnished,Unknown,1.0,Ready to Move,,False
13000000.0,870.0,2.0,2,1,"Buena Vista, Bommenahalli",7.0,14.0,Semi Furnished,Unknown,4.0,Ready to Move,,False
7000000.0,1148.0,2.0,2,1,"Sarjapur, Bengaluru",2.0,4.0,Semi Furnished,West,8.0,Ready to Move,,False
23000000.0,1600.0,2.0,2,2,"Stage 3, Indira Nagar",0.0,4.0,Semi Furnished,Unknown,8.0,Ready to Move,,False
29500000.0,1430.0,3.0,3,1,"Devanahalli, Bengaluru",9.0,15.0,Unfurnished,East,2.0,Ready to Move,,False
18000000.0,2174.0,3.0,3,1,"Dodsworth Layout, Whitefield",2.0,5.0,Semi Furnished,East,17.0,Ready to Move,,False
8500000.0,1174.0,2.0,2,1,"Belathur, K R Puram",0.0,6.0,Semi Furnished,West,8.0,Ready to Move,,False
19500000.0,1705.0,3.0,3,1,"Vijaya Bank Layout, Bilekahalli",1.0,8.0,Semi Furnished,East,21.0,Ready to Move,,False
8000000.0,1100.0,2.0,2,1,"Ayyappa Nagar, K R Puram",2.0,5.0,Fully Furnished,East,2.0,Ready to Move,,False
12900000.0,1575.0,3.0,3,1,"Panathur, Bengaluru",3.0,6.0,Semi Furnished,North,8.0,Ready to Move,,False
24700000.000000004,1750.0,3.0,2,1,"Subramanyapura, Bengaluru",2.0,10.0,Semi Furnished,Unknown,11.0,Ready to Move,,False
30000000.0,2000.0,4.0,4,2,"AECS C Block, Begur",13.0,14.0,Semi Furnished,West,10.0,Ready to Move,,False
26000000.0,1804.0,3.0,3,1,"Balagere, Bengaluru",6.0,17.0,Unfurnished,East,1.0,Ready to Move,,False
9800000.0,975.0,2.0,2,1,"Parkway Homes, Rayasandra",7.0,19.0,Semi Furnished,West,7.0,Ready to Move,,False
28000000.0,1350.0,3.0,3,1,"Seetharampalya, Hoodi",1.0,16.0,Semi Furnished,North,2.0,Ready to Move,,False
8900000.0,1220.0,3.0,2,1,"9th Phase, JP Nagar",1.0,4.0,Semi Furnished,East,1.0,Ready to Move,,False
13000000.0,1340.0,2.0,2,1,"Munnekollal, Bengaluru",3.0,5.0,Semi Furnished,East,13.0,Ready to Move,,False
16000000.0,1100.0,2.0,2,1,"Varthur, Bengaluru",15.0,26.0,Semi Furnished,East,3.0,Ready to Move,,False
14500000.0,1272.0,2.0,2,1,"Suncity Gloria, Carmelaram",7.0,14.0,Semi Furnished,Unknown,7.0,Ready to Move,,False
27799999.999999996,1858.0,3.5,4,1,"Devasthanagalu, Varthur",15.0,32.0,Unfurnished,West,,Ready to Move,,False
7400000.0,1147.0,2.0,1,1,"Eastwood Township, Harlur",2.0,4.0,Semi Furnished,North,12.0,Ready to Move,,False
21500000.0,1499.0,3.0,3,1,"Yadavanahalli, Bengaluru",35.0,39.0,Semi Furnished,East,,Ready to Move,,False
13500000.0,1523.0,3.0,3,1,"Isha Misty Green, Chansandra",3.0,4.0,Semi Furnished,East,9.0,Ready to Move,,False
32799999.999999996,1915.0,3.0,3,1,"Panathur, Bengaluru",15.0,19.0,Unfurnished,North,,Ready to Move,,False
17900000.0,1470.0,2.0,2,1,"Kuvempu Layout, Visthar",16.0,30.0,Unfurnished,North,,Upcoming,2026-08-27,True
27500000.0,1430.0,3.0,3,1,"Muniswara Nagar, Yeswanthpur",3.0,10.0,Semi Furnished,West,4.0,Ready to Move,,False
18000000.0,1386.0,3.0,3,1,"Dommasandra, Bengaluru",30.0,31.0,Unfurnished,North,,Ready to Move,,False
49500000.0,2531.0,4.0,5,1,"Langford Gardens, Bengaluru",2.0,3.0,Semi Furnished,East,30.0,Ready to Move,,False
25400000.0,1907.0,3.0,3,1,"Virgonagar, Aavalahalli",26.0,39.0,Unfurnished,North-East,,Ready to Move,,False
17500000.0,1386.0,3.0,3,1,"Dommasandra, Bengaluru",18.0,31.0,Unfurnished,East,,Ready to Move,,False
14000000.0,957.0,2.0,2,2,"Phase I, Electronic City",17.0,21.0,Semi Furnished,East,5.0,Ready to Move,,False
28000000.0,1500.0,3.0,3,1,"Varthur, Bengaluru",8.0,22.0,Semi Furnished,West,5.0,Ready to Move,,False
33200000.0,2013.0,3.0,4,1,"Jyotipuram, Bengaluru",17.0,28.0,Unfurnished,East,1.0,Ready to Move,,False
22000000.0,1640.0,3.0,3,1,"Kadagrahara, Bengaluru",3.0,8.0,Unfurnished,East,1.0,Ready to Move,,False
11299999.999999998,1005.0,2.0,2,1,"Prakruthi Nagar, Kogilu",7.0,12.0,Unfurnished,East,1.0,Ready to Move,,False
16900000.0,1285.0,2.0,2,1,"Kanakapura, Bengaluru",5.0,26.0,Unfurnished,North,1.0,Ready to Move,,False
20000000.0,1711.0,3.0,3,2,"Boodihal, Bengaluru",10.0,14.0,Semi Furnished,North,6.0,Ready to Move,,False
7300000.0,1000.0,2.0,2,2,"Bommasandra Industrial Area, Electronic City",10.0,12.0,Semi Furnished,East,2.0,Ready to Move,,False
14800000.0,1377.0,3.0,2,1,"Dodsworth Layout, Whitefield",1.0,6.0,Semi Furnished,North,8.0,Ready to Move,,False
15500000.0,1200.0,2.0,2,1,"Konappana Agrahara, Electronic City",18.0,21.0,Semi Furnished,East,1.0,Ready to Move,,False
12900000.0,984.0,2.0,2,1,"Sarjapur, Bengaluru",10.0,13.0,Unfurnished,Unknown,3.0,Ready to Move,,False
14300000.0,1333.0,3.0,3,1,"Dodsworth Layout, Whitefield",7.0,15.0,Semi Furnished,North,2.0,Ready to Move,,False
55000000.0,2360.0,3.0,3,4,"One Bangalore West, Rajajinagar",12.0,30.0,Semi Furnished,North,1.0,Ready to Move,,False
43500000.0,2980.0,4.0,4,1,"7th Phase, JP Nagar",10.0,14.0,Fully Furnished,West,10.0,Ready to Move,,False
10500000.0,550.0,1.0,1,1,"Devasthanagalu, Varthur",27.0,33.0,Unfurnished,West,,Upcoming,2026-06-02,True
28000000.0,1800.0,3.0,3,1,"Divyasree Elan Homes, Bellandur",6.0,16.0,Semi Furnished,East,15.0,Ready to Move,,False
8700000.0,1078.0,2.0,2,1,"Belathur, K R Puram",1.0,4.0,Semi Furnished,West,10.0,Ready to Move,,False
17500000.0,2500.0,7.0,5,1,"Stage 2, BTM Layout 2nd Stage",0.0,3.0,Semi Furnished,North,8.0,Ready to Move,,False
10400000.0,1092.0,2.0,2,1,"Dodsworth Layout, Whitefield",8.0,14.0,Unfurnished,East,,Ready to Move,,False
35000000.0,2400.0,3.0,4,4,"Malleswaram, Bengaluru",12.0,23.0,Semi Furnished,Unknown,10.0,Ready to Move,,False
15000000.0,1338.0,3.0,2,1,"Boodihal, Bengaluru",5.0,14.0,Unfurnished,North,2.0,Ready to Move,,False
15900000.0,1200.0,2.0,2,1,"Balagere, Bengaluru",8.0,14.0,Semi Furnished,West,5.0,Ready to Move,,False
16500000.0,1195.0,2.0,2,1,"Gunjur Village, Bengaluru",6.0,29.0,Unfurnished,North,6.0,Ready to Move,,False
28500000.0,1690.0,3.0,3,1,"ISRO Colony, Domlur Layout",4.0,15.0,Semi Furnished,East,28.0,Ready to Move,,False
18000000.0,1170.0,2.0,2,1,"Blue Waters, Parappana Agrahara",13.0,14.0,Semi Furnished,Unknown,7.0,Ready to Move,,False
8500000.0,938.0,2.0,2,1,"Gummanahalli, Bengaluru",15.0,20.0,Unfurnished,East,,Ready to Move,,False
15000000.0,1200.0,2.0,2,1,"Block 2, Rajajinagar",8.0,14.0,Fully Furnished,West,8.0,Ready to Move,,False
14000000.0,1012.0,2.0,2,1,"Devasthanagalu, Varthur",4.0,14.0,Unfurnished,East,5.0,Ready to Move,,False
12900000.0,1010.0,2.0,2,1,"Balagere, Bengaluru",14.0,14.0,Unfurnished,Unknown,1.0,Ready to Move,,False
16000000.0,1750.0,3.0,2,1,"Belur Nagasandra, Bellandur",3.0,4.0,Unfurnished,Unknown,18.0,Ready to Move,,False
8100000.0,988.0,3.0,2,1,"Sree Narayana Nagar, Kadagrahara",0.0,4.0,Semi Furnished,West,2.0,Ready to Move,,False
10800000.0,999.0,2.0,2,1,"Gummanahalli, Bengaluru",4.0,21.0,Semi Furnished,North,3.0,Ready to Move,,False
11700000.0,829.0,2.0,2,1,"Kannuru, Bengaluru",11.0,23.0,Semi Furnished,East,1.0,Ready to Move,,False
10300000.0,968.0,2.0,2,1,"2nd Stage, Uttarahalli Hobli",3.0,4.0,Unfurnished,East,2.0,Ready to Move,,False
14500000.0,1490.0,3.0,3,1,"Essel Gardens, Bengaluru",10.0,14.0,Unfurnished,East,,Upcoming,2026-08-27,True
12800000.0,1400.0,2.0,2,1,"Phase 2, Gottigere",1.0,13.0,Semi Furnished,East,14.0,Ready to Move,,False
35000000.0,1520.0,3.0,3,1,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",9.0,34.0,Semi Furnished,North,,Ready to Move,,False
8396000.0,1352.0,3.0,2,4,"Prakruthi Nagar, Kogilu",3.0,11.0,Semi Furnished,North,15.0,Ready to Move,,False
17500000.0,1950.0,3.0,3,1,"Ecolife Elements Of Nature, Balagere",9.0,14.0,Semi Furnished,East,7.0,Ready to Move,,False
12300000.0,981.0,2.0,2,1,"Dodsworth Layout, Whitefield",27.0,28.0,Unfurnished,West,,Ready to Move,,False
14000000.0,1510.0,3.0,3,1,"Cholanayakanahalli, Hebbal",2.0,5.0,Semi Furnished,East,13.0,Ready to Move,,False
8100000.0,600.0,1.0,1,0,"Dodsworth Layout, Whitefield",1.0,27.0,Unfurnished,East,,Ready to Move,,False
17000000.0,1619.0,3.0,2,1,"Sector 7, HSR Layout",4.0,5.0,Semi Furnished,South,15.0,Ready to Move,,False
15300000.0,1157.0,3.0,2,1,"Kodathi, Bengaluru",2.0,14.0,Semi Furnished,Unknown,4.0,Ready to Move,,False
12900000.0,1209.0,3.0,3,1,"2nd Stage, Uttarahalli Hobli",3.0,4.0,Unfurnished,East,2.0,Ready to Move,,False
22000000.0,1366.0,2.5,2,1,"AECS C Block, Begur",12.0,27.0,Fully Furnished,North,5.0,Ready to Move,,False
13100000.0,1250.0,2.0,2,1,"Konappana Agrahara, Electronic City",8.0,12.0,Fully Furnished,North,7.0,Ready to Move,,False
30000000.0,2100.0,3.0,3,2,"Raghuvanahalli, Subramanyapura",2.0,13.0,Unfurnished,East,7.0,Ready to Move,,False
20000000.0,1490.0,3.0,3,1,"Chikkakannalli, Bengaluru",14.0,27.0,Unfurnished,Unknown,1.0,Ready to Move,,False
43800000.0,3170.0,4.0,4,2,"Kuvempu Layout, Visthar",9.0,31.0,Unfurnished,North,,Upcoming,2028-08-31,True
22000000.0,1348.0,2.5,2,1,"Attibele, Bengaluru",26.0,41.0,Unfurnished,East,1.0,Ready to Move,,False
21700000.0,1250.0,2.0,2,1,"1A Block, Koramangala",1.0,5.0,Semi Furnished,West,19.0,Ready to Move,,False
12500000.0,1280.0,2.0,2,1,"Varthur, Bengaluru",1.0,12.0,Semi Furnished,East,9.0,Ready to Move,,False
21200000.0,1734.0,3.0,3,1,"Harsha Layout, Kengeri Satellite Town",6.0,13.0,Semi Furnished,North,4.0,Ready to Move,,False
15000000.0,1330.0,2.0,2,1,"Sri Balaji Layout, K R Puram",24.0,31.0,Unfurnished,East,1.0,Ready to Move,,False
18500000.0,1630.0,3.0,3,1,"Kanaka Nagar, Seegehalli",4.0,10.0,Unfurnished,Unknown,1.0,Ready to Move,,False
35800000.0,2450.0,3.5,3,2,"Kuvempu Layout, Visthar",18.0,31.0,Unfurnished,East,,Upcoming,2028-08-31,True
5500000.0,1150.0,2.0,2,1,"Phase I, Electronic City",3.0,5.0,Semi Furnished,Unknown,5.0,Ready to Move,,False
12500000.0,1305.0,2.0,2,1,"Ilyas Nagar, Kumaraswamy Layout",3.0,4.0,Semi Furnished,West,17.0,Ready to Move,,False
10200000.0,1000.0,2.0,2,1,"Prakruthi Nagar, Kogilu",2.0,12.0,Unfurnished,East,2.0,Ready to Move,,False
14500000.0,933.0,2.0,2,1,"AECS C Block, Begur",18.0,25.0,Semi Furnished,East,1.0,Ready to Move,,False
14800000.0,1560.0,3.0,3,1,"Varthur, Bengaluru",3.0,11.0,Semi Furnished,East,8.0,Ready to Move,,False
6500000.0,1018.0,3.0,3,1,"Gunjur, Bengaluru",3.0,7.0,Unfurnished,West,5.0,Ready to Move,,False
21000000.0,1815.0,3.0,2,2,"Jayanagar Housing Society Layout, Subramanyapura",1.0,14.0,Unfurnished,North,1.0,Ready to Move,,False
11399999.999999998,973.0,2.0,2,1,"Choodasandra, Bengaluru",3.0,14.0,Unfurnished,East,,Ready to Move,,False
19000000.0,1507.0,3.0,3,1,"Balagere, Bengaluru",9.0,17.0,Semi Furnished,Unknown,,Ready to Move,,False
15000000.0,1300.0,2.0,2,2,"Phase I, Electronic City",5.0,12.0,Semi Furnished,West,12.0,Ready to Move,,False
12000000.0,1010.0,2.0,2,1,"Manayata Tech Park, Thanisandra",14.0,23.0,Unfurnished,East,3.0,Ready to Move,,False
32900000.0,1760.0,3.0,3,2,"Pattandur Agrahara, Whitefield",4.0,17.0,Semi Furnished,West,5.0,Ready to Move,,False
11100000.000000002,925.0,2.0,2,1,"Choodasandra, Bengaluru",2.0,15.0,Unfurnished,Unknown,,Ready to Move,,False
43000000.0,2583.0,3.0,4,2,"Manayata Tech Park, Thanisandra",5.0,27.0,Unfurnished,East,,Upcoming,2028-06-01,True
11200000.000000002,1062.0,2.0,2,1,"Hosahalli, Bengaluru",4.0,13.0,Unfurnished,East,3.0,Ready to Move,,False
18500000.0,1321.0,3.0,3,2,"Janatha Colony, Carmelaram",3.0,4.0,Unfurnished,Unknown,1.0,Ready to Move,,False
12000000.0,1900.0,3.0,3,2,"NN Farm Layout, Sanjaynagar",2.0,4.0,Semi Furnished,North,20.0,Ready to Move,,False
14500000.0,1380.0,2.0,2,1,"Balagere, Bengaluru",7.0,11.0,Unfurnished,North,,Upcoming,2026-09-01,True
8432000.0,850.0,2.0,2,1,"Choodasandra, Bengaluru",0.0,19.0,Semi Furnished,North,2.0,Ready to Move,,False
29000000.0,2190.0,3.0,3,1,"Battarahalli, K R Puram",6.0,27.0,Unfurnished,West,3.0,Ready to Move,,False
48500000.0,2409.0,3.0,3,2,"Phase 1, Whitefield",2.0,28.0,Unfurnished,East,1.0,Ready to Move,,False
49900000.0,3406.0,4.0,4,2,"Belur Nagasandra, Bellandur",1.0,8.0,Semi Furnished,East,1.0,Ready to Move,,False
23100000.0,1230.0,2.0,2,2,"Anjanadri Layout, Konanakunte",20.0,31.0,Unfurnished,North,5.0,Ready to Move,,False
11800000.0,1178.0,2.0,2,1,"Parkway Homes, Rayasandra",9.0,14.0,Semi Furnished,West,7.0,Ready to Move,,False
29800000.0,1915.0,3.0,3,1,"Lords Steps Layout, Panathur",12.0,18.0,Unfurnished,West,2.0,Ready to Move,,False
24000000.0,1830.0,3.5,3,1,"Devin Paradise Enclave, Tirumanahalli",9.0,34.0,Semi Furnished,East,,Ready to Move,,False
9000000.0,970.0,2.0,2,1,"ISRO Akash Vihar Layout, Gantiganahalli",3.0,3.0,Semi Furnished,East,,Upcoming,2026-09-01,True
22900000.0,1574.0,3.0,3,1,"Devin Paradise Enclave, Tirumanahalli",15.0,34.0,Semi Furnished,East,,Ready to Move,,False
35000000.0,2043.0,3.0,3,1,"Chansandra, Bengaluru",16.0,17.0,Unfurnished,East,,Upcoming,2026-07-30,True
16700000.0,1727.0,3.0,3,1,"Chikkagubbi Village, Bengaluru",1.0,4.0,Unfurnished,Unknown,1.0,Ready to Move,,False
17500000.0,1400.0,3.5,2,2,"Narayanapura, Bengaluru",5.0,17.0,Semi Furnished,East,4.0,Ready to Move,,False
14500000.0,1043.0,2.0,2,1,"Phase I, Electronic City",3.0,21.0,Semi Furnished,Unknown,1.0,Ready to Move,,False
16000000.0,1374.0,3.0,2,1,"3G Homes Crimson Layout, Kadugodi",2.0,9.0,Unfurnished,West,,Ready to Move,,False
13899999.999999998,735.0,2.0,2,1,"Dodsworth Layout, Whitefield",7.0,17.0,Semi Furnished,Unknown,8.0,Ready to Move,,False
11000000.0,839.0,2.0,2,1,"Attibele, Bengaluru",28.0,33.0,Unfurnished,East,,Upcoming,2027-12-01,True
23500000.0,1819.0,3.0,3,1,"Rachenahalli, Jakkur",4.0,14.0,Unfurnished,West,,Upcoming,2027-03-01,True
22000000.0,1860.0,3.0,3,1,"SNN Raj Serenity, Akshayanagar",6.0,14.0,Semi Furnished,East,10.0,Ready to Move,,False
15700000.0,1390.0,3.0,3,1,"Kadagrahara, Bengaluru",2.0,9.0,Semi Furnished,West,1.0,Ready to Move,,False
8500000.0,1240.0,2.0,2,1,"Thubarahalli, Whitefield",2.0,5.0,Semi Furnished,North,14.0,Ready to Move,,False
8500000.0,1085.0,2.0,2,1,"Gunjur, Bengaluru",2.0,5.0,Semi Furnished,West,8.0,Ready to Move,,False
14500000.0,1160.0,2.0,2,1,"Doddaiah Layout, Halasuru",3.0,5.0,Semi Furnished,East,10.0,Ready to Move,,False
5500000.0,810.0,2.0,2,1,"Gollahalli, Electronic City",1.0,4.0,Unfurnished,Unknown,3.0,Ready to Move,,False
11800000.0,1280.0,3.0,3,1,"Subramanyapura, Bengaluru",2.0,4.0,Semi Furnished,West,6.0,Ready to Move,,False
29900000.000000004,2400.0,4.0,4,1,"Phase 2, Whitefield",8.0,17.0,Unfurnished,East,,Ready to Move,,False
45000000.0,2500.0,4.0,4,2,"Malleswaram, Bengaluru",3.0,3.0,Semi Furnished,West,23.0,Ready to Move,,False
35000000.0,2400.0,3.5,3,2,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",24.0,33.0,Semi Furnished,North,1.0,Ready to Move,,False
7500000.0,689.0,1.0,1,1,"Gummanahalli, Bengaluru",6.0,28.0,Semi Furnished,East,,Ready to Move,,False
8500000.0,1047.0,2.0,2,1,"Utsav Raaga, Kannuru",4.0,13.0,Semi Furnished,Unknown,4.0,Ready to Move,,False
16500000.0,1216.0,2.0,2,1,"Gunjur Village, Bengaluru",5.0,10.0,Semi Furnished,East,6.0,Ready to Move,,False
5200000.0,900.0,2.0,2,1,"Terracon Doctors Enclave, Chandapura",3.0,5.0,Semi Furnished,East,9.0,Ready to Move,,False
4500000.0,865.0,2.0,2,1,"Phase I, Electronic City",3.0,5.0,Semi Furnished,East,9.0,Ready to Move,,False
8400000.0,1251.0,2.0,2,1,"Prakruthi Layout, HBR Layout",3.0,4.0,Semi Furnished,East,9.0,Ready to Move,,False
27300000.0,1997.0,3.0,3,1,"Manayata Tech Park, Thanisandra",4.0,27.0,Semi Furnished,West,3.0,Ready to Move,,False
9700000.0,1220.0,2.0,2,1,"Vinayaka Nagar, Murugeshpalya",2.0,4.0,Semi Furnished,North,9.0,Ready to Move,,False
12900000.0,1100.0,2.0,2,1,"Pragathi Nagar, Electronic City",8.0,19.0,Unfurnished,East,,Upcoming,2027-08-13,True
7900000.0,1330.0,2.0,2,1,"Dodsworth Layout, Whitefield",3.0,5.0,Semi Furnished,West,15.0,Ready to Move,,False
10000000.0,1450.0,3.0,3,1,"Sree Narayana Nagar, Kadagrahara",3.0,4.0,Unfurnished,East,3.0,Ready to Move,,False
21700000.0,1929.0,3.0,3,1,"Gattahalli, Bengaluru",3.0,4.0,Unfurnished,East,1.0,Ready to Move,,False
16399999.999999998,1304.0,2.0,2,1,"Ali Estate, Yelahanka",12.0,16.0,Semi Furnished,West,7.0,Ready to Move,,False
8700000.0,1422.0,3.0,2,1,"Dodsworth Layout, Whitefield",2.0,6.0,Unfurnished,East,,Ready to Move,,False
15000000.0,1317.0,3.0,2,1,"Sri Balaji Layout, K R Puram",2.0,14.0,Unfurnished,North,1.0,Ready to Move,,False
6500000.0,519.0,1.0,1,1,"Gummanahalli, Bengaluru",11.0,24.0,Semi Furnished,North,,Ready to Move,,False
23500000.0,1690.0,3.0,3,1,"Lakedew Residency- Phase 2, Harlur",9.0,10.0,Semi Furnished,East,5.0,Ready to Move,,False
9100000.0,963.0,2.0,2,1,"Skanda Avani, Chikkakannalli",1.0,5.0,Semi Furnished,East,8.0,Ready to Move,,False
9900000.0,1370.0,3.0,2,1,"K R Puram, Bengaluru",3.0,6.0,Semi Furnished,East,10.0,Ready to Move,,False
28600000.0,1710.0,3.0,3,1,"Seetharampalya, Hoodi",5.0,23.0,Unfurnished,North,,Ready to Move,,False
15800000.0,1200.0,2.0,2,1,"Balagere, Bengaluru",8.0,14.0,Semi Furnished,Unknown,5.0,Ready to Move,,False
12400000.0,1500.0,3.0,3,1,"Ecolife Elements Of Nature, Balagere",2.0,10.0,Semi Furnished,West,7.0,Ready to Move,,False
36000000.0,1981.0,3.5,4,2,"Varthur, Bengaluru",22.0,26.0,Unfurnished,East,,Ready to Move,,False
17000000.0,1860.0,3.0,3,1,"Cholanayakanahalli, Hebbal",2.0,5.0,Semi Furnished,East,5.0,Ready to Move,,False
7750000.0,1277.0,3.0,2,1,"Varthur, Bengaluru",4.0,5.0,Semi Furnished,East,12.0,Ready to Move,,False
6400000.0,1032.0,3.0,2,1,"Sarjapur, Bengaluru",2.0,5.0,Semi Furnished,West,9.0,Ready to Move,,False
18000000.0,3000.0,3.0,3,1,"Electronic City, Bengaluru",1.0,19.0,Semi Furnished,South-East,11.0,Ready to Move,,False
14300000.0,1007.0,2.0,2,1,"Devasthanagalu, Varthur",8.0,13.0,Unfurnished,Unknown,4.0,Ready to Move,,False
47400000.0,4100.0,4.0,4,1,"Yelenahalli, Akshayanagar",2.0,4.0,Unfurnished,East,4.0,Ready to Move,,False
11700000.0,1550.0,3.0,3,1,"Marathahalli Village, Marathahalli",2.0,5.0,Semi Furnished,East,17.0,Ready to Move,,False
26000000.0,1600.0,3.0,3,1,"Klassik Landmark, KPC Layout",13.0,14.0,Semi Furnished,East,2.0,Ready to Move,,False
6000000.0,728.0,2.0,2,1,"Kengeri Village, Kengeri",8.0,20.0,Unfurnished,West,,Ready to Move,,False
16500000.0,1349.0,3.0,3,1,"63 Degrees East, Chikkakannalli",0.0,13.0,Semi Furnished,East,4.0,Ready to Move,,False
13200000.0,958.0,2.0,2,1,"Phase I, Electronic City",9.0,21.0,Semi Furnished,East,4.0,Ready to Move,,False
5100000.0,761.0,2.0,2,1,"Sarjapur, Bengaluru",1.0,5.0,Semi Furnished,West,3.0,Ready to Move,,False
8000000.0,794.0,2.0,2,1,"Gummanahalli, Bengaluru",18.0,26.0,Fully Furnished,North,,Ready to Move,,False
10000000.0,1099.0,1.0,1,1,"Chikkagubbi Village, Bengaluru",4.0,4.0,Semi Furnished,South,2.0,Ready to Move,,False
18700000.0,1900.0,3.5,3,2,"Sonam Layout, Visthar",14.0,19.0,Unfurnished,East,,Upcoming,2026-08-27,True
15000000.0,1350.0,2.5,2,1,"Vastu Bhoomi, K R Puram",1.0,17.0,Semi Furnished,East,5.0,Ready to Move,,False
18200000.0,1830.0,3.0,3,1,"Sonam Layout, Visthar",14.0,19.0,Unfurnished,East,,Upcoming,2026-08-27,True
5800000.0,1096.0,2.0,2,1,"Biotech Park, Chandapura",2.0,5.0,Semi Furnished,East,,Ready to Move,,False
17700000.0,1790.0,3.0,3,1,"Sonam Layout, Visthar",12.0,19.0,Unfurnished,East,,Upcoming,2026-08-27,True
9500000.0,1259.0,3.0,3,1,"Sarjapur, Bengaluru",5.0,10.0,Semi Furnished,Unknown,11.0,Ready to Move,,False
22500000.0,1700.0,3.0,3,1,"Kothanur, Bengaluru",10.0,12.0,Semi Furnished,West,18.0,Ready to Move,,False
18200000.0,1500.0,3.0,3,1,"Konappana Agrahara, Rayasandra",11.0,21.0,Unfurnished,North,2.0,Ready to Move,,False
30000000.0,1680.0,3.0,3,1,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",10.0,32.0,Unfurnished,East,1.0,Ready to Move,,False
15800000.0,1552.0,3.0,2,1,"Sector 7, HSR Layout",4.0,5.0,Semi Furnished,South,15.0,Ready to Move,,False
22500000.0,1540.0,3.0,3,1,"Ranganathapura, Malleswaram",4.0,5.0,Semi Furnished,North,6.0,Ready to Move,,False
8350000.0,1130.0,3.0,2,1,"Sarjapur, Bengaluru",1.0,10.0,Unfurnished,East,,Ready to Move,,False
23500000.0,1715.0,3.0,3,1,"Sarjapur, Bengaluru",11.0,17.0,Semi Furnished,East,3.0,Ready to Move,,False
